,area,build_year,price,number_of_rooms,level,price_average
6096,70.0,1996.2546383436409,82000.0,3.0,1,74351.42857142857
6097,71.0,1996.2546383436409,94000.0,3.0,5,74351.42857142857
6098,91.0,1996.2546383436409,99000.0,4.0,5,74351.42857142857
6099,60.0,1996.2546383436409,65000.0,2.0,0,74351.42857142857
6100,56.0,1996.2546383436409,57000.0,2.0,2,74351.42857142857
6101,70.0,1996.2546383436409,63000.0,4.0,1,74351.42857142857
6102,53.0,1960.0,69500.0,2.0,2,74351.42857142857
6103,70.0,1978.0,82000.0,3.0,1,74351.42857142857
6104,70.0,1978.0,82000.0,3.0,1,74351.42857142857
6105,62.0,1996.2546383436409,62000.0,2.0,0,74351.42857142857
6106,85.0,2019.0,97000.0,4.0,0,74351.42857142857
6107,72.0,1996.2546383436409,82000.0,3.0,1,74351.42857142857
6108,72.0,1975.0,82000.0,2.0,1,74351.42857142857
6109,71.0,1996.2546383436409,58000.0,4.0,1,74351.42857142857
6110,69.0,1996.2546383436409,72500.0,3.0,3,74351.42857142857
6111,70.0,1985.0,82000.0,3.0,0,74351.42857142857
6112,53.0,1996.2546383436409,75000.0,2.0,4,74351.42857142857
6113,53.0,1996.2546383436409,80000.0,2.0,4,74351.42857142857
6114,70.0,1996.2546383436409,82000.0,3.0,0,74351.42857142857
6115,94.0,1996.2546383436409,94000.0,4.0,5,74351.42857142857
6116,61.0,1996.2546383436409,82000.0,3.0,1,74351.42857142857
6117,95.0,1996.2546383436409,99000.0,4.0,6,74351.42857142857
6118,92.0,1996.2546383436409,82800.0,3.0,5,74351.42857142857
6119,46.0,1996.2546383436409,43700.0,2.0,1,47846.25
6120,30.0,1996.2546383436409,35000.0,1.0,1,47846.25
6121,25.0,1996.2546383436409,18000.0,1.0,4,47846.25
6122,46.0,2021.0,48070.0,2.0,1,47846.25
6123,47.0,2021.0,51000.0,2.0,1,47846.25
6124,65.0,1996.2546383436409,66000.0,3.0,1,47846.25
6125,70.0,1996.2546383436409,56000.0,3.0,1,47846.25
6126,63.0,2021.0,65000.0,3.0,1,47846.25
6127,82.0,1996.2546383436409,46500.0,3.0,5,84505.77551020408
6128,25.0,1996.2546383436409,32000.0,1.0,1,84505.77551020408
6129,63.0,1996.2546383436409,50000.0,3.0,0,84505.77551020408
6130,57.0,1996.2546383436409,49000.0,2.0,5,84505.77551020408
6131,33.0,1996.2546383436409,48500.0,1.0,1,84505.77551020408
6132,33.0,1996.2546383436409,46000.0,1.0,4,84505.77551020408
6133,61.0,1996.2546383436409,40000.0,2.0,0,84505.77551020408
6134,35.0,2020.0,46600.0,2.0,0,84505.77551020408
6135,39.0,2020.0,48750.0,2.0,6,84505.77551020408
6136,22.0,1989.0,29700.0,1.0,0,84505.77551020408
6137,21.0,2002.0,26000.0,1.0,2,84505.77551020408
6138,95.0,1996.2546383436409,180000.0,4.0,1,84505.77551020408
6139,71.0,1996.2546383436409,110000.0,3.0,5,84505.77551020408
6140,75.0,1996.2546383436409,102000.0,3.0,1,84505.77551020408
6141,74.0,1996.2546383436409,102000.0,3.0,1,84505.77551020408
6142,124.0,1996.2546383436409,139000.0,4.0,10,84505.77551020408
6143,74.0,1996.2546383436409,102000.0,3.0,1,84505.77551020408
6144,100.0,1996.2546383436409,120000.0,4.0,2,84505.77551020408
6145,142.0,2001.0,198000.0,4.0,2,84505.77551020408
6146,129.0,1996.2546383436409,140000.0,4.0,6,84505.77551020408
6147,74.0,1996.2546383436409,102000.0,3.0,1,84505.77551020408
6148,142.0,2001.0,198000.0,5.0,1,84505.77551020408
6149,124.49,1988.0,139000.0,4.0,10,84505.77551020408
6150,74.0,1996.2546383436409,102000.0,3.0,1,84505.77551020408
6151,132.0,1996.2546383436409,127000.0,5.0,0,84505.77551020408
6152,75.0,1996.2546383436409,112000.0,3.0,1,84505.77551020408
6153,119.0,1996.2546383436409,148800.0,4.0,6,84505.77551020408
6154,124.0,1996.2546383436409,139000.0,4.0,10,84505.77551020408
6155,124.0,1996.2546383436409,139000.0,4.0,10,84505.77551020408
6156,87.0,1970.0,102000.0,3.0,1,84505.77551020408
6157,70.0,1996.2546383436409,106000.0,3.0,0,84505.77551020408
6158,75.0,1996.2546383436409,102000.0,3.0,1,84505.77551020408
6159,119.0,1996.2546383436409,148900.0,4.0,5,84505.77551020408
6160,135.0,1993.0,137000.0,5.0,2,84505.77551020408
6161,140.0,1996.2546383436409,222000.0,4.0,3,84505.77551020408
6162,75.0,1970.0,102000.0,3.0,1,84505.77551020408
6163,83.0,1996.2546383436409,125000.0,4.0,1,84505.77551020408
6164,75.0,1996.2546383436409,102000.0,3.0,1,84505.77551020408
6165,38.0,2019.0,62200.0,2.0,3,84505.77551020408
6166,39.0,2019.0,63036.0,2.0,3,84505.77551020408
6167,75.0,1996.2546383436409,100000.0,3.0,1,84505.77551020408
6168,90.0,2001.0,87000.0,4.0,3,84505.77551020408
6169,54.0,1996.2546383436409,65900.0,3.0,1,84505.77551020408
6170,51.0,2017.0,86000.0,2.0,1,84505.77551020408
6171,54.0,1969.0,62000.0,2.0,2,84505.77551020408
6172,74.0,1996.2546383436409,98000.0,3.0,5,84505.77551020408
6173,55.0,1994.0,58000.0,2.0,0,84505.77551020408
6174,56.0,2014.0,73000.0,3.0,0,84505.77551020408
6175,68.0,1996.2546383436409,87000.0,3.0,4,84505.77551020408
6176,82.0,1996.2546383436409,95000.0,3.0,4,84505.77551020408
6177,75.0,2003.0,83000.0,4.0,4,84505.77551020408
6178,55.0,1996.2546383436409,83000.0,2.0,1,84505.77551020408
6179,50.0,2005.0,72500.0,3.0,2,84505.77551020408
6180,98.0,1996.2546383436409,92000.0,3.0,2,84505.77551020408
6181,90.0,2000.0,90800.0,4.0,3,84505.77551020408
6182,87.0,1996.2546383436409,82000.0,3.0,4,84505.77551020408
6183,74.0,1996.2546383436409,87500.0,3.0,4,84505.77551020408
6184,67.0,1996.2546383436409,89000.0,3.0,1,84505.77551020408
6185,98.0,1996.2546383436409,90000.0,3.0,2,84505.77551020408
6186,69.0,1996.2546383436409,90000.0,3.0,0,84505.77551020408
6187,54.0,2007.0,86000.0,3.0,0,84505.77551020408
6188,35.0,1996.2546383436409,55000.0,2.0,0,84505.77551020408
6189,45.0,1996.2546383436409,65000.0,2.0,3,84505.77551020408
6190,40.0,2020.0,51430.0,2.0,1,84505.77551020408
6191,47.0,2020.0,63450.0,2.0,2,84505.77551020408
6192,55.0,2008.0,79000.0,3.0,1,84505.77551020408
6193,48.0,2020.0,63750.0,2.0,6,84505.77551020408
6194,43.0,2020.0,53750.0,2.0,6,84505.77551020408
6195,47.0,2020.0,58600.0,3.0,6,84505.77551020408
6196,55.0,2020.0,69000.0,3.0,6,84505.77551020408
6197,59.0,2020.0,73750.0,3.0,6,84505.77551020408
6198,74.0,1996.2546383436409,80400.0,3.0,5,84505.77551020408
6199,75.0,1996.2546383436409,83000.0,4.0,4,84505.77551020408
6200,62.0,1996.2546383436409,65000.0,3.0,4,84505.77551020408
6201,67.0,2008.0,83000.0,2.0,1,84505.77551020408
6202,32.0,2012.0,51500.0,1.0,1,84505.77551020408
6203,52.0,1996.2546383436409,65000.0,2.0,1,84505.77551020408
6204,67.0,1996.2546383436409,83000.0,2.0,1,84505.77551020408
6205,45.0,1996.2546383436409,58500.0,2.0,5,84505.77551020408
6206,53.0,1975.0,62000.0,2.0,1,84505.77551020408
6207,60.0,1996.2546383436409,89900.0,2.0,0,84505.77551020408
6208,52.0,1996.2546383436409,35000.0,3.0,2,40030.833333333336
6209,54.0,1996.2546383436409,40000.0,2.0,3,40030.833333333336
6210,45.0,1996.2546383436409,1100.0,2.8452239216045427,2,40030.833333333336
6211,63.0,1996.2546383436409,1050.0,2.8452239216045427,2,40030.833333333336
6212,60.0,1990.0,42000.0,3.0,1,40030.833333333336
6213,47.0,1990.0,31900.0,1.0,0,40030.833333333336
6214,55.0,1971.0,29500.0,2.0,2,40030.833333333336
6215,61.0,1996.2546383436409,37820.0,2.0,0,40030.833333333336
6216,57.0,1996.2546383436409,59000.0,3.0,2,40030.833333333336
6217,91.0,1996.2546383436409,65000.0,3.0,0,40030.833333333336
6218,107.0,1996.2546383436409,93000.0,4.0,1,40030.833333333336
6219,56.0,1996.2546383436409,45000.0,2.0,2,66293.75
6220,64.0,1969.0,36000.0,2.0,1,66293.75
6221,35.0,1996.2546383436409,35000.0,2.0,6,66293.75
6222,43.0,1973.0,45000.0,2.0,10,66293.75
6223,85.0,1996.2546383436409,29000.0,3.0,2,66293.75
6224,60.0,2013.0,50000.0,3.0,3,66293.75
6225,56.0,2011.0,42900.0,2.0,2,66293.75
6226,30.0,1947.0,31000.0,2.0,1,66293.75
6227,22.0,1996.2546383436409,28000.0,1.0,8,66293.75
6228,29.0,1996.2546383436409,28000.0,1.0,1,66293.75
6229,134.0,2008.0,160000.0,5.0,1,66293.75
6230,130.0,1996.2546383436409,150000.0,4.0,1,66293.75
6231,53.0,1996.2546383436409,61000.0,2.0,2,66293.75
6232,76.0,1996.2546383436409,87400.0,3.0,2,66293.75
6233,53.0,2020.0,61000.0,2.0,2,66293.75
6234,51.0,1996.2546383436409,56000.0,2.0,3,66293.75
6235,47.0,1996.2546383436409,54000.0,2.0,1,66293.75
6236,74.0,1996.2546383436409,55000.0,3.0,6,66293.75
6237,54.0,1996.2546383436409,54000.0,3.0,0,66293.75
6238,53.0,1996.2546383436409,61000.0,3.0,2,66293.75
6239,62.0,1996.2546383436409,55000.0,3.0,3,66293.75
6240,60.0,1996.2546383436409,63000.0,3.0,3,66293.75
6241,55.0,1973.0,66000.0,3.0,3,66293.75
6242,80.0,2020.0,91000.0,3.0,2,66293.75
6243,74.0,1973.0,76500.0,3.0,0,66293.75
6244,60.0,1996.2546383436409,62000.0,2.0,5,66293.75
6245,60.0,2013.0,55000.0,3.0,3,66293.75
6246,61.0,2013.0,61500.0,3.0,3,66293.75
6247,53.0,1996.2546383436409,61000.0,2.0,2,66293.75
6248,63.0,1996.2546383436409,76000.0,3.0,2,66293.75
6249,65.0,1996.2546383436409,76000.0,3.0,2,66293.75
6250,67.0,1996.2546383436409,76000.0,2.0,2,66293.75
6251,121.0,1996.2546383436409,74000.0,4.0,15,66293.75
6252,64.0,2019.0,86000.0,2.0,0,66293.75
6253,64.0,2015.0,86000.0,3.0,0,66293.75
6254,95.0,1996.2546383436409,75000.0,2.8452239216045427,1,66293.75
6255,90.0,1996.0,54000.0,3.0,1,66293.75
6256,75.0,1996.2546383436409,67900.0,4.0,1,66293.75
6257,63.0,1996.2546383436409,76000.0,3.0,2,66293.75
6258,112.0,1996.2546383436409,89000.0,4.0,2,66293.75
6259,82.0,2008.0,90000.0,3.0,1,66293.75
6260,79.0,2008.0,90850.0,3.0,1,66293.75
6261,38.0,1996.2546383436409,55000.0,1.0,2,66293.75
6262,47.0,1996.2546383436409,35000.0,2.0,0,69336.36363636363
6263,42.0,1996.2546383436409,42000.0,2.0,1,69336.36363636363
6264,52.0,2018.0,48000.0,2.0,2,69336.36363636363
6265,98.0,1996.2546383436409,125000.0,4.0,0,69336.36363636363
6266,53.0,2013.0,62000.0,4.0,1,69336.36363636363
6267,62.0,2012.0,74000.0,3.0,0,69336.36363636363
6268,77.0,2008.0,95000.0,2.0,1,69336.36363636363
6269,57.0,2020.0,67200.0,2.0,1,69336.36363636363
6270,66.0,2020.0,85000.0,3.0,0,69336.36363636363
6271,53.0,1996.2546383436409,62000.0,4.0,1,69336.36363636363
6272,54.0,1996.2546383436409,67500.0,3.0,2,69336.36363636363
6273,48.0,1996.2546383436409,39900.0,2.0,0,109842.5925925926
6274,46.0,1996.2546383436409,44900.0,2.0,0,109842.5925925926
6275,85.0,1996.2546383436409,124900.0,3.0,3,109842.5925925926
6276,68.0,2020.0,170000.0,3.0,3,109842.5925925926
6277,77.0,1996.2546383436409,124000.0,3.0,1,109842.5925925926
6278,61.0,1996.2546383436409,122000.0,3.0,0,109842.5925925926
6279,94.0,1996.2546383436409,145000.0,4.0,2,109842.5925925926
6280,87.0,1996.2546383436409,129900.0,3.0,0,109842.5925925926
6281,110.0,1934.0,255000.0,4.0,1,109842.5925925926
6282,70.0,2018.0,108500.0,3.0,1,109842.5925925926
6283,97.0,1996.2546383436409,145000.0,4.0,4,109842.5925925926
6284,41.0,1996.2546383436409,125000.0,1.0,1,109842.5925925926
6285,51.0,1996.2546383436409,89000.0,2.0,0,109842.5925925926
6286,66.0,1996.2546383436409,95500.0,3.0,2,109842.5925925926
6287,47.0,1996.2546383436409,94000.0,2.0,0,109842.5925925926
6288,48.0,1996.2546383436409,96000.0,2.0,1,109842.5925925926
6289,64.0,1996.2546383436409,87000.0,2.0,5,109842.5925925926
6290,67.0,1996.2546383436409,88000.0,2.0,4,109842.5925925926
6291,72.0,1996.2546383436409,62000.0,3.0,0,109842.5925925926
6292,64.0,2018.0,99200.0,2.0,1,109842.5925925926
6293,45.0,1996.2546383436409,61000.0,2.0,5,109842.5925925926
6294,53.0,2018.0,82150.0,2.0,1,109842.5925925926
6295,56.0,2018.0,86800.0,2.0,1,109842.5925925926
6296,58.0,1996.2546383436409,75000.0,2.0,0,109842.5925925926
6297,61.0,1996.2546383436409,96000.0,3.0,1,109842.5925925926
6298,67.0,1996.2546383436409,92000.0,2.0,1,109842.5925925926
6299,14.0,1996.2546383436409,33500.0,1.0,5,165233.28282828283
6300,42.0,2020.0,2530.0,2.0,2,165233.28282828283
6301,49.0,2020.0,2500.0,2.0,2,165233.28282828283
6302,103.0,2020.0,257500.0,1.0,0,165233.28282828283
6303,59.0,1996.2546383436409,132000.0,3.0,0,165233.28282828283
6304,63.0,1996.2546383436409,120000.0,3.0,0,165233.28282828283
6305,75.0,1996.2546383436409,171500.0,3.0,1,165233.28282828283
6306,75.0,1996.2546383436409,171100.0,3.0,2,165233.28282828283
6307,78.0,1996.2546383436409,140000.0,4.0,1,165233.28282828283
6308,42.0,1996.2546383436409,129500.0,2.0,2,165233.28282828283
6309,108.0,1978.0,180000.0,5.0,2,165233.28282828283
6310,112.0,1996.2546383436409,180000.0,5.0,2,165233.28282828283
6311,190.0,1996.2546383436409,900000.0,4.0,9,165233.28282828283
6312,61.0,1996.2546383436409,140000.0,3.0,3,165233.28282828283
6313,58.0,2021.0,146082.0,2.0,1,165233.28282828283
6314,128.0,1996.2546383436409,185000.0,4.0,3,165233.28282828283
6315,62.0,2021.0,148800.0,3.0,6,165233.28282828283
6316,47.0,1996.2546383436409,123500.0,2.0,0,165233.28282828283
6317,47.0,1996.2546383436409,123500.0,2.0,0,165233.28282828283
6318,66.0,1996.2546383436409,139000.0,2.0,0,165233.28282828283
6319,420.0,2010.0,550000.0,5.0,5,165233.28282828283
6320,102.0,2021.0,551780.0,6.0,5,165233.28282828283
6321,66.0,1996.2546383436409,131700.0,3.0,4,165233.28282828283
6322,71.0,1996.2546383436409,141960.0,3.0,2,165233.28282828283
6323,66.0,1996.2546383436409,131700.0,3.0,4,165233.28282828283
6324,71.0,1996.2546383436409,141960.0,3.0,2,165233.28282828283
6325,71.0,1996.2546383436409,141960.0,3.0,2,165233.28282828283
6326,71.0,1996.2546383436409,141960.0,3.0,2,165233.28282828283
6327,66.0,1996.2546383436409,131700.0,3.0,4,165233.28282828283
6328,76.0,1996.2546383436409,160000.0,3.0,3,165233.28282828283
6329,63.85,2021.0,136959.0,3.0,1,165233.28282828283
6330,118.0,1996.2546383436409,260000.0,5.0,4,165233.28282828283
6331,76.0,1996.2546383436409,166900.0,3.0,4,165233.28282828283
6332,60.0,1996.2546383436409,132400.0,2.0,2,165233.28282828283
6333,102.0,1996.2546383436409,224400.0,4.0,3,165233.28282828283
6334,73.0,1996.2546383436409,160450.0,3.0,3,165233.28282828283
6335,135.0,1996.2546383436409,399000.0,5.0,2,165233.28282828283
6336,87.0,1996.2546383436409,174000.0,4.0,7,165233.28282828283
6337,93.0,1996.2546383436409,186000.0,4.0,7,165233.28282828283
6338,95.0,1996.2546383436409,228500.0,4.0,5,165233.28282828283
6339,95.0,1996.2546383436409,224500.0,4.0,4,165233.28282828283
6340,85.0,1935.0,170000.0,4.0,1,165233.28282828283
6341,67.0,2020.0,169000.0,3.0,1,165233.28282828283
6342,72.0,1996.2546383436409,190634.0,3.0,2,165233.28282828283
6343,59.0,1996.2546383436409,147950.0,2.0,5,165233.28282828283
6344,81.0,2021.0,203175.0,3.0,6,165233.28282828283
6345,104.0,2021.0,260925.0,4.0,5,165233.28282828283
6346,71.0,2021.0,177500.0,2.0,1,165233.28282828283
6347,139.0,2021.0,348625.0,5.0,7,165233.28282828283
6348,51.0,1996.2546383436409,127325.0,2.0,6,165233.28282828283
6349,67.0,1996.2546383436409,120000.0,2.0,3,165233.28282828283
6350,81.0,1996.2546383436409,215000.0,2.8452239216045427,5,165233.28282828283
6351,58.0,1996.2546383436409,117000.0,2.0,4,165233.28282828283
6352,133.0,1996.2546383436409,350000.0,4.0,1,165233.28282828283
6353,112.0,1996.2546383436409,200000.0,4.0,1,165233.28282828283
6354,64.0,1996.2546383436409,128000.0,3.0,1,165233.28282828283
6355,69.0,1966.0,150000.0,3.0,6,165233.28282828283
6356,62.0,2010.0,165000.0,3.0,4,165233.28282828283
6357,102.0,1996.2546383436409,264471.0,4.0,4,165233.28282828283
6358,49.0,1996.2546383436409,110000.0,2.0,0,165233.28282828283
6359,142.0,2018.0,470000.0,4.0,2,165233.28282828283
6360,70.0,1996.2546383436409,145000.0,2.0,3,165233.28282828283
6361,60.55,2021.0,129880.0,3.0,1,165233.28282828283
6362,66.0,1996.2546383436409,131700.0,3.0,4,165233.28282828283
6363,76.0,1996.2546383436409,145000.0,3.0,5,165233.28282828283
6364,57.0,1996.2546383436409,141000.0,2.0,1,165233.28282828283
6365,74.0,2021.0,170940.0,3.0,2,165233.28282828283
6366,69.0,1963.0,149999.0,3.0,6,165233.28282828283
6367,76.0,1996.2546383436409,145000.0,3.0,5,165233.28282828283
6368,83.0,1996.2546383436409,160000.0,3.0,0,165233.28282828283
6369,104.0,2020.0,197600.0,4.0,4,165233.28282828283
6370,90.0,2021.0,180000.0,4.0,4,165233.28282828283
6371,38.0,2009.0,85000.0,2.0,2,165233.28282828283
6372,46.0,2019.0,99000.0,2.0,4,165233.28282828283
6373,44.0,1996.2546383436409,90000.0,2.0,5,165233.28282828283
6374,75.0,1996.2546383436409,66990.0,3.0,1,165233.28282828283
6375,48.0,1996.2546383436409,92000.0,2.0,0,165233.28282828283
6376,33.0,1996.2546383436409,79000.0,1.0,4,165233.28282828283
6377,44.0,1996.2546383436409,87460.0,2.0,4,165233.28282828283
6378,44.0,1996.2546383436409,87460.0,2.0,4,165233.28282828283
6379,48.0,1996.2546383436409,96260.0,2.0,2,165233.28282828283
6380,48.0,1996.2546383436409,96260.0,2.0,2,165233.28282828283
6381,44.0,1996.2546383436409,87460.0,2.0,4,165233.28282828283
6382,48.0,1996.2546383436409,96260.0,2.0,2,165233.28282828283
6383,48.0,1996.2546383436409,96260.0,2.0,2,165233.28282828283
6384,44.0,1996.2546383436409,87460.0,2.0,4,165233.28282828283
6385,43.0,2021.0,86000.0,2.0,3,165233.28282828283
6386,35.0,1964.0,81000.0,2.0,3,165233.28282828283
6387,50.0,1996.2546383436409,100000.0,2.0,1,165233.28282828283
6388,67.0,1996.2546383436409,99500.0,2.0,5,165233.28282828283
6389,32.0,1996.2546383436409,64000.0,2.8452239216045427,3,165233.28282828283
6390,90.0,1996.2546383436409,180000.0,3.0,2,165233.28282828283
6391,75.0,1996.2546383436409,67000.0,5.0,0,165233.28282828283
6392,51.0,1996.2546383436409,55000.0,2.0,0,165233.28282828283
6393,30.0,1996.2546383436409,77000.0,1.0,0,165233.28282828283
6394,33.0,1996.2546383436409,33000.0,1.0,0,81181.25
6395,22.0,1996.2546383436409,19500.0,1.0,0,81181.25
6396,22.0,1996.2546383436409,19000.0,1.0,0,81181.25
6397,36.0,1996.2546383436409,34900.0,1.0,1,81181.25
6398,37.0,1996.2546383436409,42000.0,2.0,0,81181.25
6399,22.0,1996.2546383436409,19500.0,1.0,0,81181.25
6400,25.0,1996.2546383436409,18500.0,1.0,0,81181.25
6401,88.0,2020.0,115000.0,4.0,3,81181.25
6402,92.0,1996.2546383436409,170000.0,4.0,2,81181.25
6403,78.0,1996.2546383436409,110000.0,3.0,4,81181.25
6404,138.0,1996.2546383436409,135000.0,4.0,1,81181.25
6405,83.0,1986.0,119000.0,3.0,3,81181.25
6406,75.0,1996.2546383436409,116000.0,3.0,2,81181.25
6407,146.0,1973.0,109900.0,4.0,1,81181.25
6408,75.0,1970.0,116000.0,3.0,1,81181.25
6409,88.0,2021.0,107000.0,4.0,3,81181.25
6410,110.0,1996.2546383436409,110000.0,4.0,4,81181.25
6411,118.0,1963.0,127000.0,3.0,1,81181.25
6412,62.0,1996.2546383436409,75000.0,3.0,2,81181.25
6413,62.0,1996.2546383436409,70000.0,3.0,9,81181.25
6414,87.0,1952.0,100000.0,4.0,4,81181.25
6415,79.0,1996.2546383436409,99000.0,3.0,0,81181.25
6416,46.0,1996.2546383436409,51900.0,2.0,5,81181.25
6417,71.0,1996.2546383436409,86700.0,3.0,5,81181.25
6418,87.0,1970.0,99900.0,4.0,4,81181.25
6419,59.0,1975.0,78500.0,3.0,4,81181.25
6420,57.0,2012.0,85000.0,2.0,1,81181.25
6421,49.0,1996.2546383436409,64000.0,2.0,3,81181.25
6422,87.0,1996.2546383436409,89000.0,4.0,1,81181.25
6423,80.0,1996.2546383436409,99000.0,3.0,0,81181.25
6424,32.0,1996.2546383436409,34000.0,2.0,0,94422.36170212766
6425,37.0,2004.0,45000.0,2.0,4,94422.36170212766
6426,31.0,1996.2546383436409,50000.0,2.0,0,94422.36170212766
6427,26.0,1996.2546383436409,43000.0,1.0,11,94422.36170212766
6428,42.0,1996.2546383436409,34000.0,2.0,0,94422.36170212766
6429,32.0,1967.0,48000.0,1.0,1,94422.36170212766
6430,127.0,2020.0,188000.0,5.0,3,94422.36170212766
6431,94.0,1980.0,105000.0,3.0,10,94422.36170212766
6432,100.0,1979.0,115000.0,3.0,4,94422.36170212766
6433,82.0,1996.2546383436409,139888.0,4.0,5,94422.36170212766
6434,76.0,1980.0,110000.0,3.0,11,94422.36170212766
6435,100.0,1996.2546383436409,112000.0,3.0,4,94422.36170212766
6436,93.0,1996.2546383436409,115000.0,2.0,0,94422.36170212766
6437,127.0,1996.2546383436409,188000.0,5.0,3,94422.36170212766
6438,100.0,1996.2546383436409,129000.0,3.0,7,94422.36170212766
6439,112.0,1996.2546383436409,218000.0,4.0,1,94422.36170212766
6440,96.0,1996.2546383436409,117500.0,3.0,7,94422.36170212766
6441,92.0,1996.2546383436409,120000.0,3.0,5,94422.36170212766
6442,93.0,1996.2546383436409,182000.0,4.0,3,94422.36170212766
6443,144.0,1996.2546383436409,325000.0,5.0,0,94422.36170212766
6444,77.0,1996.2546383436409,110000.0,3.0,0,94422.36170212766
6445,127.0,1996.2546383436409,188000.0,5.0,3,94422.36170212766
6446,91.0,1996.2546383436409,123000.0,3.0,7,94422.36170212766
6447,65.0,1996.2546383436409,125000.0,3.0,4,94422.36170212766
6448,98.0,1996.2546383436409,120000.0,3.0,3,94422.36170212766
6449,87.0,1996.2546383436409,110000.0,3.0,5,94422.36170212766
6450,60.0,1996.2546383436409,105000.0,3.0,4,94422.36170212766
6451,92.0,1996.2546383436409,119900.0,3.0,5,94422.36170212766
6452,104.0,1996.2546383436409,129000.0,4.0,3,94422.36170212766
6453,95.0,1996.2546383436409,178888.0,3.0,3,94422.36170212766
6454,65.0,1996.2546383436409,107000.0,3.0,1,94422.36170212766
6455,66.0,2010.0,105000.0,4.0,1,94422.36170212766
6456,85.0,2004.0,144500.0,3.0,6,94422.36170212766
6457,62.0,1996.2546383436409,90500.0,2.0,1,94422.36170212766
6458,50.0,1970.0,85000.0,3.0,1,94422.36170212766
6459,41.0,1996.2546383436409,63000.0,1.0,1,94422.36170212766
6460,47.0,1996.2546383436409,79900.0,3.0,1,94422.36170212766
6461,60.0,2000.0,86888.0,3.0,6,94422.36170212766
6462,40.0,1996.2546383436409,51888.0,2.0,4,94422.36170212766
6463,68.0,1996.2546383436409,96000.0,3.0,3,94422.36170212766
6464,61.0,1974.0,70000.0,3.0,4,94422.36170212766
6465,58.0,1975.0,75000.0,3.0,0,94422.36170212766
6466,60.0,1996.2546383436409,70000.0,3.0,0,94422.36170212766
